0.044	0.244
0.029	0.049
0.029	0.195
0.059	0.195
0.044	0.195
0.059	0.293
0.073	-0.049
0.073	0.293
0.103	0.342
0.117	0.244
0.146	0.244
0.176	0.146
0.161	0.049
0.190	0.195
0.205	0.098
0.220	0.000
0.190	0.146
0.220	0.195
0.234	0.098
0.249	0.342
0.264	0.293
0.278	0.146
0.293	0.293
0.308	0.195
0.322	0.146
0.337	0.293
0.337	0.244
0.366	0.244
0.381	0.244
0.381	-0.049
0.381	0.537
0.396	0.293
0.454	0.293
0.425	0.342
0.439	0.244
0.513	0.293
0.469	0.293
0.483	0.244
0.498	0.195
0.527	0.293
0.527	0.342
0.527	0.293
0.557	0.146
0.557	0.342
0.601	0.342
0.571	0.293
0.601	0.244
0.601	0.293
0.659	0.439
0.659	0.342
0.674	0.391
0.659	0.293
0.659	0.293
0.688	0.293
0.703	0.342
0.747	0.439
0.732	0.488
0.776	0.439
0.776	0.293
0.820	0.244
0.791	0.391
0.820	0.586
0.835	0.537
0.820	0.391
0.879	0.488
0.864	0.537
0.879	0.586
0.879	0.537
0.908	0.391
0.894	0.488
0.937	0.537
0.937	0.342
0.996	0.635
0.967	0.537
0.996	0.684
1.025	0.488
1.011	0.537
1.040	0.391
1.055	0.684
1.055	0.684
1.084	0.586
1.084	0.586
1.113	0.781
1.128	0.439
1.143	0.684
1.157	0.830
1.172	0.977
1.216	0.830
1.216	0.977
1.245	0.928
1.245	0.830
1.260	0.879
1.274	0.684
1.304	0.879
1.304	0.977
1.318	0.928
1.348	0.977
1.377	1.025
1.377	1.074
1.421	1.074
1.406	1.025
1.406	0.830
1.421	1.270
1.465	1.123
1.465	1.123
1.465	1.221
1.479	1.367
1.523	1.465
1.582	1.465
1.553	1.465
1.597	1.465
1.597	1.465
1.611	1.660
1.655	1.758
1.655	1.758
1.699	1.807
1.685	1.807
1.714	1.855
1.714	1.904
1.743	2.051
1.758	2.051
1.772	2.100
1.787	2.100
1.802	2.246
1.831	2.344
1.860	2.295
1.875	2.441
1.875	2.539
1.904	2.686
1.934	2.783
1.963	2.832
1.978	3.027
1.992	3.076
2.021	3.223
2.051	3.174
2.051	3.125
2.051	3.271
2.065	3.418
2.109	3.467
2.109	3.467
2.124	3.369
2.153	3.662
2.212	3.760
2.197	3.613
2.183	3.760
2.212	3.857
2.212	3.906
2.241	3.857
2.227	4.150
2.256	4.102
2.285	4.150
2.300	4.150
2.300	4.248
2.300	4.346
2.344	4.443
2.344	4.492
2.358	4.443
2.358	4.639
2.373	4.541
2.446	4.736
2.432	5.029
2.461	5.029
2.461	5.176
2.476	4.980
2.476	5.078
2.520	5.273
2.534	5.225
2.534	5.322
2.534	5.420
2.578	5.615
2.607	5.664
2.593	5.664
2.622	5.859
2.622	5.811
2.651	5.762
2.681	5.811
2.681	5.859
2.695	5.957
2.710	6.104
2.725	6.201
2.754	6.201
2.783	6.299
2.754	6.348
2.783	6.445
2.798	6.592
2.812	6.396
2.842	6.641
2.842	6.738
2.900	6.641
2.900	6.689
2.915	6.934
2.944	6.934
2.930	6.885
2.915	7.031
2.974	6.885
3.018	7.178
3.003	7.373
3.018	4.834
3.032	0.391
3.047	-0.146
3.062	0.146
3.062	0.049
3.076	0.049
3.120	0.098
3.105	0.244
3.135	0.244
3.179	0.049
3.164	0.098
3.179	-0.049
3.179	0.146
3.208	0.098
3.223	-0.049
3.237	0.000
3.267	0.000
3.281	0.146
3.325	-0.049
3.325	-0.049
3.325	-0.049
3.369	0.098
3.369	0.244
3.369	0.049
3.384	-0.098
3.413	-0.049
3.398	0.098
3.428	0.000
3.428	0.049
3.472	0.098
3.530	0.049
3.501	-0.098
3.516	0.098
3.560	0.146
3.589	0.391
3.574	0.293
3.574	0.098
3.574	0.146
3.618	-0.195
3.633	0.098
3.633	0.049
3.662	0.146
3.647	0.391
3.691	0.049
3.706	0.098
3.706	-0.049
3.735	0.049
3.765	0.244
3.765	0.146
3.794	0.000
3.794	0.146
3.809	0.146
3.823	-0.049
3.809	0.000
3.882	0.195
3.882	0.098
3.896	0.049
3.911	0.049
3.970	0.049
3.955	-0.049
3.955	-0.049
3.940	0.098
3.984	0.146
4.014	0.146
4.014	0.049
4.043	0.146
4.043	0.195
4.087	0.049
4.087	0.049
4.087	0.098
4.116	0.098
4.116	-0.146
4.116	0.098
4.160	0.195
4.131	0.049
4.160	0.098
4.131	-0.098
4.160	0.098
4.146	0.000
4.131	0.195
4.160	0.098
4.146	0.000
4.146	0.195
4.146	0.342
4.146	0.098
4.160	0.098
4.160	0.098
4.146	0.146
4.189	-0.098
4.131	0.000
4.160	-0.049
4.160	0.146
4.160	-0.342
4.146	0.098
4.146	0.000
4.160	0.049
4.131	0.098
4.116	-0.146
4.160	0.098
4.131	0.000
4.146	0.000
4.146	0.049
4.160	0.049
4.146	0.049
4.160	0.195
4.175	0.098
4.189	0.146
4.146	0.488
4.175	0.098
4.160	0.146
4.146	0.244
4.116	0.049
4.146	0.195
4.131	0.049
4.146	0.098
4.175	0.244
4.146	0.000
4.160	0.146
4.146	0.195
4.146	0.146
4.160	0.098
