0.029	0.488
0.044	0.586
0.029	0.439
0.044	0.537
0.029	0.586
0.044	0.586
0.015	0.439
0.059	0.488
0.059	0.488
0.088	0.488
0.088	0.488
0.073	0.537
0.117	0.439
0.132	0.732
0.146	0.586
0.161	0.537
0.161	0.684
0.190	0.830
0.190	0.342
0.234	0.586
0.234	0.684
0.249	0.781
0.249	0.977
0.249	0.732
0.278	0.781
0.278	0.928
0.308	0.928
0.308	1.123
0.322	0.879
0.337	1.270
0.396	1.025
0.366	1.123
0.366	1.221
0.396	1.270
0.425	1.318
0.439	1.611
0.454	1.416
0.483	1.367
0.469	1.367
0.483	1.465
0.527	1.416
0.527	1.465
0.557	1.562
0.571	1.514
0.586	1.514
0.586	1.709
0.615	1.758
0.630	1.807
0.645	1.660
0.630	1.807
0.674	1.709
0.703	1.953
0.718	2.100
0.732	2.100
0.747	2.100
0.762	2.197
0.762	2.246
0.776	2.295
0.806	2.197
0.806	2.246
0.835	2.295
0.850	2.344
0.850	2.441
0.864	2.441
0.908	2.295
0.937	2.588
0.937	2.637
0.937	2.637
0.967	2.637
0.967	2.539
0.981	2.783
0.996	2.734
1.011	2.734
1.040	2.881
1.040	2.930
1.055	2.979
1.055	3.076
1.099	2.881
1.113	3.125
1.113	3.271
1.143	3.076
1.143	3.271
1.157	3.174
1.187	3.516
1.187	3.369
1.201	3.564
1.216	3.516
1.245	3.467
1.245	3.516
1.260	3.662
1.274	3.613
1.289	3.613
1.304	3.760
1.333	3.857
1.348	3.662
1.333	3.857
1.362	3.857
1.362	3.857
1.392	3.955
1.406	4.053
1.436	4.053
1.465	4.150
1.479	4.102
1.494	4.199
1.494	4.199
1.509	4.346
1.494	4.346
1.523	4.346
1.597	4.395
1.538	4.395
1.611	4.541
1.626	4.639
1.641	4.590
1.655	4.639
1.685	4.785
1.670	4.687
1.699	4.834
1.714	4.785
1.743	4.932
1.758	4.932
1.758	5.029
1.758	5.078
1.802	5.127
1.831	4.932
1.816	5.176
1.816	5.078
1.860	5.273
1.890	5.322
1.890	5.322
1.919	5.371
1.934	5.322
1.934	5.469
1.963	5.518
1.963	5.420
1.992	5.469
1.992	5.615
1.992	5.664
2.036	5.664
2.021	5.713
2.109	5.762
2.065	5.859
2.095	5.811
2.095	5.908
2.139	5.762
2.139	5.957
2.139	6.006
2.168	6.104
2.168	5.762
2.183	6.006
2.212	6.055
2.227	5.762
2.241	6.201
2.256	6.055
2.271	6.299
2.285	6.348
2.314	6.396
2.314	6.348
2.329	6.494
2.344	6.445
2.373	6.445
