0.029	0.537
0.044	0.439
0.029	0.342
0.029	0.537
0.059	0.488
0.059	0.439
0.059	0.586
0.073	0.488
0.103	0.391
0.088	0.439
0.117	0.439
0.161	0.488
0.161	0.488
0.146	0.684
0.176	0.684
0.176	0.635
0.190	0.635
0.205	0.781
0.249	0.928
0.278	0.879
0.264	0.781
0.278	0.928
0.293	0.977
0.308	0.879
0.308	1.074
0.352	1.221
0.366	1.270
0.352	1.270
0.381	1.123
0.381	1.270
0.410	1.514
0.454	1.416
0.439	1.514
0.483	1.514
0.469	1.660
0.483	1.709
0.498	1.758
0.498	1.758
0.542	1.465
0.542	1.709
0.571	1.807
0.586	2.197
0.586	2.002
0.601	2.441
0.645	2.246
0.645	2.100
0.674	2.393
0.688	2.539
0.688	2.344
0.718	2.539
0.732	2.441
0.732	2.637
0.747	2.588
0.762	2.588
0.791	2.783
0.806	2.686
0.806	2.783
0.820	2.979
0.835	3.027
0.879	3.125
0.879	3.223
0.879	3.271
0.908	3.320
0.908	3.320
0.923	3.271
0.952	3.418
0.967	3.564
0.967	3.613
0.981	3.662
1.011	3.711
1.025	3.711
1.025	3.711
1.055	3.711
1.069	3.857
1.099	3.906
1.128	3.857
1.113	4.053
1.143	4.053
1.113	4.199
1.157	4.053
1.157	4.346
1.157	4.199
1.187	4.395
1.187	4.395
1.216	4.297
1.230	4.492
1.274	4.395
1.274	4.492
1.274	4.736
1.289	4.932
1.318	4.883
1.333	4.883
1.333	4.785
1.362	4.980
1.392	4.932
1.421	5.273
1.421	5.273
1.436	5.371
1.465	5.273
1.465	5.371
1.494	5.518
1.479	5.469
1.494	5.469
1.523	5.420
1.523	5.664
1.553	5.615
1.567	5.664
1.582	5.762
1.597	6.006
1.611	5.859
1.641	5.908
1.655	6.055
1.670	5.957
1.685	6.104
1.699	6.201
1.699	6.201
1.729	6.396
1.729	6.494
1.758	6.494
1.772	6.348
1.772	6.592
1.787	6.641
1.816	6.543
1.846	6.738
1.846	6.787
1.846	6.885
1.860	6.982
1.890	6.934
1.890	6.787
1.890	7.080
1.919	6.885
1.948	7.080
1.948	7.080
1.978	7.178
1.992	7.275
2.007	7.275
2.036	7.275
2.051	7.568
2.124	7.422
2.080	7.568
2.080	7.471
2.124	7.617
2.124	7.812
2.139	7.666
2.124	7.520
2.139	8.057
2.153	7.910
2.183	7.959
2.197	7.910
2.227	8.105
2.256	8.154
2.241	7.959
2.271	8.203
2.300	8.008
2.329	8.398
2.344	8.252
2.344	8.398
2.344	8.447
2.358	8.350
2.373	8.643
2.388	8.398
2.373	8.545
2.432	8.301
2.432	8.691
2.446	8.594
2.476	8.643
