0.015	0.098
0.029	0.146
0.044	0.098
0.059	0.049
0.073	0.000
0.059	0.098
0.059	0.049
0.103	0.098
0.103	0.049
0.132	0.098
0.132	0.098
0.132	0.098
0.161	0.098
0.176	0.049
0.176	0.049
0.190	0.049
0.205	0.000
0.220	0.098
0.234	0.000
0.249	0.098
0.264	0.098
0.278	0.244
0.278	0.000
0.293	0.146
0.293	0.000
0.322	0.000
0.308	0.000
0.352	-0.049
0.352	0.000
0.381	-0.244
0.381	0.049
0.410	-0.098
0.410	-0.146
0.410	-0.146
0.439	-0.098
0.454	-0.146
0.469	-0.342
0.483	-0.195
0.483	-0.098
0.542	-0.146
0.557	-0.293
0.542	-0.098
0.527	-0.146
0.542	-0.098
0.571	-0.098
0.601	-0.195
0.586	0.049
0.586	-0.146
0.615	-0.146
0.630	-0.098
0.645	-0.098
0.688	0.049
0.674	-0.146
0.688	-0.049
0.659	-0.146
0.688	-0.146
0.718	-0.244
0.732	-0.293
0.747	0.049
0.791	-0.098
0.776	-0.244
0.791	0.000
0.806	-0.293
0.791	-0.146
0.835	0.000
0.850	-0.195
0.850	0.000
0.864	-0.049
0.894	-0.098
0.908	-0.049
0.908	-0.195
0.967	-0.098
0.923	-0.098
0.967	0.098
0.981	0.049
0.996	-0.244
0.996	-0.049
1.025	-0.049
1.025	0.146
1.025	-0.098
1.040	-0.098
1.084	0.000
1.113	-0.049
1.113	0.000
1.113	0.000
1.143	0.049
1.157	0.098
1.157	0.195
1.157	0.342
1.157	0.049
1.201	0.146
1.230	0.098
1.230	0.049
1.216	-0.049
1.245	0.098
1.260	0.195
1.304	0.049
1.289	0.146
1.304	0.049
1.362	0.146
1.362	-0.049
1.318	0.049
1.377	0.342
1.377	0.195
1.406	0.195
1.421	0.195
1.450	0.098
1.436	0.098
1.450	0.195
1.465	0.098
1.479	0.000
1.509	-0.049
1.523	0.293
1.553	0.098
1.553	0.195
1.582	0.146
1.611	-0.049
1.611	-0.098
1.626	0.049
1.655	0.098
1.641	0.000
1.655	0.146
1.670	0.098
1.699	0.049
1.699	-0.049
1.729	0.049
1.714	0.146
1.714	0.000
1.758	-0.049
1.772	0.049
1.802	0.098
1.831	-0.195
1.816	-0.098
1.831	0.195
1.875	0.000
1.875	-0.098
1.860	-0.098
1.890	0.000
1.890	0.098
1.919	0.146
1.963	0.049
1.948	0.000
2.007	0.049
1.992	0.000
2.051	-0.049
2.007	0.049
2.036	-0.049
2.051	-0.049
2.065	0.000
2.080	0.146
2.080	0.000
2.095	-0.049
2.139	-0.049
2.124	0.098
2.168	0.098
2.153	0.000
2.197	0.146
2.212	-0.195
2.227	0.098
2.212	0.049
2.256	0.049
2.256	0.146
2.271	0.146
2.314	0.000
2.314	-0.195
2.314	0.049
2.344	0.000
2.344	0.049
2.358	0.098
2.373	-0.049
2.388	-0.049
2.388	0.098
2.417	-0.098
2.446	-0.195
2.476	-0.244
2.461	0.049
2.461	-0.098
2.490	-0.195
2.476	0.098
2.520	0.098
2.534	-0.195
2.563	-0.342
2.578	-0.098
2.607	-0.244
2.607	-0.098
2.651	-0.244
2.637	0.000
2.651	-0.244
2.681	-0.146
2.651	-0.098
2.681	-0.146
2.710	-0.293
2.725	-0.049
2.710	0.000
2.754	-0.146
2.798	-0.146
2.798	-0.146
2.798	-0.342
2.798	-0.049
2.842	-0.195
2.871	0.000
2.886	0.000
2.856	-0.244
2.944	-0.098
2.900	-0.293
2.930	-0.146
2.944	-0.098
2.974	-0.342
2.974	-0.146
2.988	-0.146
3.018	-0.049
