0.044	0.342
0.029	0.342
0.044	0.342
0.073	0.293
0.029	0.195
0.029	0.244
-0.015	0.342
0.029	0.342
0.000	0.195
0.029	0.049
0.044	0.244
0.073	0.244
0.088	0.342
0.073	0.293
0.088	0.293
0.117	0.342
0.132	0.342
0.146	0.244
0.132	0.293
0.161	0.488
0.176	0.537
0.205	0.635
0.234	0.537
0.234	0.488
0.249	0.684
0.278	0.391
0.293	0.684
0.308	0.586
0.308	0.684
0.308	0.781
0.322	0.586
0.337	0.635
0.308	0.879
0.366	0.977
0.381	1.025
0.410	0.928
0.425	1.025
0.425	0.977
0.439	1.025
0.469	1.074
0.469	0.781
0.483	1.123
0.498	0.928
0.498	1.318
0.542	1.172
0.542	1.123
0.557	1.270
0.586	1.172
0.601	1.172
0.615	1.465
0.645	1.465
0.645	1.514
0.674	1.367
0.674	1.514
0.703	1.660
0.732	1.465
0.732	1.709
0.762	1.758
0.762	1.758
0.776	1.807
0.791	1.904
0.820	1.807
0.835	1.953
0.835	2.002
0.850	2.051
0.850	1.953
0.894	2.051
0.894	2.051
0.879	2.100
0.908	2.002
0.923	2.148
0.967	2.197
0.952	2.148
0.967	2.393
0.996	2.344
1.011	2.295
1.011	2.490
1.040	2.539
1.069	2.441
1.069	2.832
1.113	2.393
1.099	2.588
1.128	2.637
1.172	2.783
1.157	2.686
1.143	2.734
1.187	2.881
1.187	2.588
1.201	2.979
1.245	3.027
1.230	2.832
1.245	2.930
1.274	3.027
1.260	3.027
1.304	3.174
1.318	3.027
1.318	3.125
1.362	3.223
1.333	3.369
1.377	3.467
1.392	3.369
1.421	3.516
1.465	3.516
1.479	3.564
1.509	3.662
1.494	3.711
1.494	3.809
1.523	3.857
1.553	3.857
1.553	3.857
1.553	3.857
1.597	3.906
1.626	3.955
1.670	4.004
1.611	3.955
1.670	4.053
1.670	4.004
1.670	4.102
1.699	4.199
1.699	4.248
1.714	4.150
1.758	4.395
1.758	4.248
1.772	4.443
1.772	4.492
1.816	4.443
1.816	4.492
1.831	4.639
1.846	4.687
1.860	4.687
1.890	4.834
1.890	4.736
1.904	4.932
1.904	4.834
1.934	5.029
1.948	4.785
