0.000	0.342
0.029	0.146
0.088	0.195
0.059	0.098
0.088	0.391
0.088	0.342
0.073	0.244
0.103	0.342
0.132	0.244
0.146	0.195
0.161	0.244
0.176	0.342
0.190	0.342
0.190	0.342
0.190	0.488
0.234	0.342
0.205	0.342
0.234	0.342
0.293	0.342
0.234	0.488
0.264	0.391
0.278	0.244
0.293	0.391
0.308	0.439
0.322	0.439
0.337	0.439
0.337	0.488
0.366	0.537
0.366	0.684
0.410	0.293
0.425	0.342
0.439	0.439
0.425	0.635
0.439	0.537
0.469	0.586
0.469	0.684
0.483	0.537
0.498	0.684
0.542	0.635
0.542	0.781
0.542	0.684
0.557	0.781
0.586	0.830
0.601	0.830
0.601	1.025
0.630	0.977
0.645	0.830
0.645	0.781
0.659	0.879
0.659	0.781
0.688	1.074
0.703	1.025
0.703	1.025
0.718	1.123
0.732	1.025
0.762	1.025
0.762	1.172
0.776	1.172
0.791	1.221
0.835	1.318
0.850	1.221
0.820	1.562
0.879	1.562
0.894	1.465
0.923	1.562
0.952	1.562
0.937	1.758
0.952	1.660
0.981	1.611
0.981	1.758
1.011	1.611
1.011	1.807
1.040	1.807
1.040	2.002
1.069	2.051
1.084	2.197
1.113	2.246
1.113	2.246
1.143	2.441
1.157	2.246
1.157	2.441
1.172	2.588
1.201	2.539
1.216	2.686
1.230	2.881
1.245	2.783
1.245	2.832
1.274	2.832
1.289	2.881
1.304	3.076
1.304	3.271
1.348	3.418
1.362	3.516
1.377	3.467
1.406	3.516
1.421	3.906
1.465	3.564
1.479	3.613
1.450	3.760
1.479	3.809
1.494	4.004
1.523	4.199
1.494	4.102
1.553	4.102
1.553	4.346
1.582	4.248
1.597	4.150
1.582	4.443
1.626	4.443
1.626	4.541
1.655	4.395
1.655	4.687
1.670	4.687
1.699	5.029
1.714	4.980
1.743	4.980
1.758	5.127
1.758	5.078
1.772	5.518
1.787	5.225
1.816	5.273
1.816	5.566
1.802	5.566
1.846	5.811
1.860	5.518
1.860	5.713
1.904	5.566
1.919	5.713
1.948	5.664
1.948	5.908
1.948	5.957
1.963	6.006
1.992	6.104
2.021	5.957
2.021	6.396
2.036	6.104
2.065	6.543
2.080	6.348
2.080	6.299
2.095	6.348
2.109	6.445
2.168	6.543
2.153	6.787
2.183	6.738
2.168	6.885
2.183	6.885
2.212	6.885
2.212	6.982
2.227	6.934
2.227	6.885
2.271	7.227
2.285	6.787
2.285	7.129
2.314	7.373
2.329	7.275
2.344	7.178
2.358	7.422
2.388	7.471
2.373	7.520
2.417	7.617
2.432	7.422
2.432	7.666
2.446	7.715
2.461	7.520
2.490	7.910
2.505	7.812
2.505	7.861
2.520	7.861
2.534	7.910
2.578	8.008
2.578	8.154
2.578	8.008
2.607	8.154
2.593	8.057
2.622	8.105
2.651	8.447
2.637	8.105
2.651	8.105
2.695	8.350
2.695	8.496
2.725	8.398
2.710	8.301
2.725	8.496
2.754	8.594
2.754	8.789
2.798	8.643
2.783	8.740
2.812	8.594
2.842	8.789
2.856	8.740
2.871	8.887
2.886	8.887
2.900	8.887
2.930	8.691
2.959	8.936
2.944	8.984
2.930	8.643
2.974	8.984
2.988	8.984
3.003	9.033
3.032	9.277
3.047	9.229
3.062	9.277
3.076	9.180
3.105	9.375
3.135	9.229
3.164	9.473
3.179	9.521
3.149	9.424
3.193	9.473
3.208	9.521
3.208	9.619
3.237	9.814
3.237	9.668
3.267	9.717
3.267	9.814
3.281	9.814
3.296	9.766
3.296	10.010
3.340	9.961
3.354	9.912
3.340	9.912
3.413	10.010
3.428	9.863
3.398	10.107
3.428	10.156
3.457	9.961
3.486	10.205
3.472	10.303
3.516	10.303
3.501	10.254
3.545	10.156
3.530	10.303
3.574	10.400
3.574	10.254
3.574	10.400
3.618	10.547
3.604	10.449
3.589	10.547
3.662	10.547
3.691	10.596
3.691	10.791
3.706	10.840
3.721	10.840
3.735	10.742
3.750	10.889
3.765	10.791
3.779	10.840
3.809	11.084
3.853	11.035
3.853	10.889
3.896	11.426
3.882	10.986
3.867	11.182
3.896	11.230
3.926	11.377
3.955	11.377
3.970	11.279
3.984	11.523
3.999	11.426
4.028	11.572
4.014	11.426
4.043	11.572
4.072	11.719
4.072	11.621
4.146	11.621
4.146	11.768
4.116	11.621
4.160	11.914
4.160	11.816
4.204	11.816
4.160	12.012
4.204	12.158
4.219	12.158
4.233	11.914
4.248	12.109
4.263	12.207
4.292	12.207
4.277	12.207
4.307	12.207
4.336	12.207
4.365	12.500
4.380	12.451
4.365	12.402
4.395	12.354
4.380	12.402
4.409	12.500
4.424	12.549
4.438	12.891
4.482	12.646
4.453	12.695
4.482	12.891
4.497	12.842
4.512	12.842
4.556	12.793
4.570	12.988
4.585	13.232
4.570	13.135
4.614	13.281
4.644	13.232
4.658	13.232
4.658	13.184
4.687	13.330
4.702	13.330
4.702	13.184
4.717	13.525
4.717	13.428
4.761	13.574
4.761	13.525
4.775	13.477
4.805	13.672
4.775	13.770
4.834	13.818
4.819	13.867
4.849	13.770
4.878	14.062
4.907	13.965
4.907	13.525
4.907	14.258
4.966	14.111
4.966	14.160
4.966	14.209
4.980	14.307
4.995	14.355
4.995	14.355
5.024	14.551
5.068	14.453
5.068	14.453
5.083	14.600
5.098	14.697
5.112	14.551
5.127	14.941
5.142	14.795
5.156	14.893
5.171	14.746
5.171	14.893
5.200	15.088
5.215	15.137
5.244	15.234
5.244	15.234
5.288	15.234
5.288	15.381
5.303	15.381
5.332	15.332
5.361	15.381
5.361	15.576
5.405	15.527
5.405	15.576
5.420	15.674
5.464	15.527
5.405	15.918
5.464	15.771
5.464	15.723
5.479	16.064
5.479	16.162
5.508	16.162
5.522	16.064
5.566	16.162
5.566	16.211
5.581	16.406
5.581	16.504
5.610	16.309
5.640	16.406
5.640	16.455
5.684	16.504
5.713	16.602
5.698	16.748
5.713	16.699
5.742	16.748
5.757	16.846
5.757	17.090
5.786	16.846
5.801	17.041
5.830	16.943
5.845	17.090
5.845	17.187
5.859	17.090
5.874	17.432
5.874	17.285
5.889	17.383
5.962	17.578
5.947	17.676
5.977	17.578
6.006	17.676
5.977	17.920
5.991	17.822
6.035	17.822
6.035	18.066
6.064	17.480
6.064	18.213
6.094	17.871
6.108	17.920
6.152	18.213
6.196	18.311
6.152	18.311
6.182	18.457
6.182	18.359
6.226	18.555
6.240	18.555
6.240	18.604
6.270	18.896
6.299	18.701
6.299	19.043
6.299	18.896
6.328	18.896
6.372	19.043
6.357	19.141
6.357	19.189
6.387	19.336
6.401	19.141
6.460	19.287
6.445	19.238
6.475	19.678
6.489	19.629
6.504	19.531
6.533	19.727
6.519	19.678
6.548	19.727
6.562	20.020
6.592	19.971
6.606	20.166
6.606	19.971
6.665	20.215
6.636	20.410
6.680	20.264
6.709	20.459
6.709	20.508
6.709	20.557
6.738	20.703
6.768	20.752
6.753	21.045
6.782	20.898
6.812	20.947
6.885	21.143
6.841	20.996
6.899	20.996
6.870	21.094
6.899	21.289
6.899	21.436
6.914	21.729
6.958	21.533
6.973	21.680
6.943	21.973
6.987	21.631
7.002	21.875
7.031	21.924
7.061	22.119
7.061	22.217
7.090	22.314
7.104	22.363
7.119	22.412
7.148	22.559
7.119	22.510
7.178	22.559
7.192	22.656
7.207	22.900
7.222	22.998
7.236	22.754
7.251	23.145
7.295	22.998
7.266	22.949
7.280	23.291
7.324	23.340
7.339	23.437
7.354	23.584
7.397	23.486
7.397	23.682
7.427	23.877
7.427	24.072
7.485	23.926
7.471	24.023
7.515	24.414
7.500	24.170
7.544	24.414
7.515	24.365
7.573	24.512
7.573	24.658
7.588	24.707
7.617	24.658
7.632	25.049
7.646	25.049
7.676	24.902
7.661	25.244
7.705	25.342
7.720	25.293
7.734	25.439
7.749	25.537
7.749	25.635
7.808	25.684
7.808	25.684
7.822	25.879
7.822	26.123
7.881	25.928
7.881	26.221
7.896	26.172
7.910	26.270
7.954	26.416
7.925	26.221
7.983	26.562
7.998	26.514
8.013	26.562
8.042	26.953
8.027	26.953
8.057	27.100
8.071	27.246
8.086	27.393
8.101	27.197
8.130	27.441
8.159	27.393
8.159	27.783
8.188	27.734
8.218	27.734
8.218	28.076
8.262	28.027
8.262	28.125
8.262	28.467
8.291	28.027
8.335	28.662
8.335	28.711
8.350	28.662
8.408	28.906
8.379	28.906
8.394	29.102
8.437	29.102
8.496	29.297
8.452	29.346
8.496	29.541
8.496	29.541
8.525	29.590
8.540	29.541
8.540	29.785
8.569	29.932
8.599	30.029
8.613	30.225
8.628	30.322
8.657	30.469
8.672	30.469
8.687	30.566
8.701	30.518
8.745	30.713
8.760	30.859
8.804	31.055
8.774	31.006
8.789	31.396
8.804	31.299
8.833	31.494
8.862	31.494
8.862	31.689
8.892	31.885
8.950	31.885
8.906	32.178
8.950	32.275
8.994	32.520
8.979	32.422
9.009	32.471
9.009	32.568
9.067	32.910
9.053	32.959
9.082	33.008
9.111	33.203
9.111	33.252
9.111	33.203
9.141	33.447
9.185	33.496
9.185	33.740
9.214	33.789
9.229	33.887
9.229	33.838
9.287	34.277
9.287	34.424
9.316	34.424
9.331	34.424
9.346	34.570
9.375	34.570
9.375	34.766
9.390	35.156
9.375	35.205
9.434	35.156
9.434	35.449
9.448	35.547
9.492	35.547
9.478	35.596
9.551	35.840
9.536	35.693
9.565	36.182
