0.029	0.244
0.044	0.049
0.059	0.244
0.029	0.244
0.029	0.391
0.059	0.391
0.029	0.195
0.015	0.098
0.044	0.391
0.059	0.195
0.073	0.049
0.088	0.195
0.073	0.391
0.103	0.146
0.146	0.293
0.146	0.293
0.161	0.342
0.161	0.098
0.132	0.293
0.176	0.342
0.161	0.439
0.220	0.391
0.234	0.342
0.234	0.342
0.249	0.488
0.278	0.635
0.308	0.293
0.278	0.488
0.322	0.488
0.293	0.488
0.337	0.342
0.337	0.488
0.352	0.391
0.366	0.439
0.396	0.586
0.396	0.830
0.425	0.635
0.439	0.537
0.454	0.635
0.454	0.684
0.469	0.732
0.469	0.684
0.469	0.781
0.498	0.830
0.527	0.781
0.542	0.977
0.542	0.830
0.601	0.879
0.557	0.928
0.586	1.025
0.615	1.221
0.630	1.025
0.630	0.781
0.645	1.221
0.674	1.172
0.674	1.221
0.703	1.270
0.718	1.367
0.718	1.416
0.732	1.514
0.762	1.611
0.791	1.514
0.791	1.807
0.820	1.611
0.850	1.709
0.850	1.904
0.850	1.855
0.850	1.807
0.908	1.855
0.879	1.904
0.923	1.855
0.923	1.904
0.937	2.051
0.952	2.100
0.967	2.295
0.981	2.295
1.011	2.441
1.011	2.441
1.040	2.539
1.055	2.539
1.040	2.686
1.099	2.734
1.099	2.783
1.143	2.832
1.187	2.930
1.157	2.979
1.187	3.027
1.201	3.174
1.216	3.320
1.245	3.369
1.245	3.613
1.274	3.564
1.260	3.613
1.289	3.516
1.304	3.809
1.304	3.906
1.304	3.857
1.348	3.809
1.377	3.955
1.377	4.053
1.406	4.199
1.450	4.053
1.436	4.248
1.436	4.492
1.450	4.639
1.479	4.541
1.509	4.590
1.509	4.687
1.538	5.029
1.553	4.834
1.538	4.932
1.582	5.225
1.597	5.078
1.597	5.176
1.611	5.127
1.641	4.932
1.641	5.127
1.655	5.420
1.655	5.176
1.699	5.566
1.714	5.615
1.729	5.713
1.772	5.762
1.758	6.104
1.772	5.859
1.802	5.957
1.816	5.908
1.846	6.006
1.860	6.250
1.846	6.152
1.860	6.396
1.890	6.494
1.919	6.396
1.934	6.787
1.919	6.689
1.963	6.689
1.978	6.836
1.963	6.885
1.978	6.836
2.007	7.080
2.065	7.129
2.065	7.227
2.080	7.373
2.095	7.227
2.109	7.275
2.139	7.568
2.153	7.666
2.153	7.617
2.183	7.617
2.168	7.666
2.227	7.812
2.212	7.715
2.227	7.910
2.271	7.812
2.256	8.057
2.271	8.154
2.300	8.105
2.300	8.203
2.314	8.398
2.329	8.203
2.344	8.447
2.373	8.350
2.388	8.398
2.388	8.594
2.402	8.691
2.432	8.691
2.446	8.740
2.446	8.887
2.461	8.984
2.476	8.936
2.490	8.887
2.490	8.887
2.520	9.033
2.534	9.277
2.578	9.082
2.578	9.131
2.593	9.277
2.607	9.277
2.622	9.424
2.622	9.326
2.666	9.473
2.666	9.473
2.666	9.326
2.695	9.668
2.695	9.766
2.725	9.521
2.739	9.717
2.754	9.814
2.769	9.912
2.783	10.010
2.798	9.814
2.827	9.863
2.812	10.107
2.827	10.156
2.871	10.059
2.886	10.156
2.886	10.303
2.915	10.205
2.930	10.352
2.944	10.498
2.944	10.645
2.974	10.596
3.003	10.547
3.018	10.693
3.018	10.693
3.032	10.889
3.003	10.693
3.062	11.084
3.091	10.693
3.091	10.937
3.105	10.889
3.135	11.035
3.149	11.182
3.164	11.230
3.193	11.182
3.193	11.084
3.223	10.986
3.237	11.572
3.237	11.377
3.267	11.475
3.267	11.621
3.296	11.523
3.281	11.621
3.325	11.475
3.325	11.719
3.340	11.719
3.369	11.768
3.354	11.816
3.398	11.865
3.413	11.865
3.442	11.914
3.442	12.061
3.472	12.158
3.472	12.109
3.486	12.158
3.516	12.158
3.530	12.500
3.545	12.354
3.545	12.256
3.545	12.402
3.560	12.305
3.618	12.402
3.662	12.646
3.662	12.598
3.647	12.305
3.677	12.549
3.706	12.744
3.750	12.695
3.721	12.891
3.750	12.988
3.735	12.939
3.779	12.939
3.779	13.086
3.794	13.037
3.823	13.086
3.853	13.135
3.867	13.184
3.867	13.281
3.853	13.232
3.896	13.281
3.940	13.379
3.955	13.330
3.970	13.135
3.970	13.428
3.999	13.379
3.970	13.477
4.014	13.623
4.058	13.623
4.043	13.721
4.072	13.623
4.087	13.623
4.087	13.721
4.160	13.867
4.175	13.818
4.146	13.525
4.160	14.014
4.189	14.014
4.204	13.916
4.204	14.062
4.248	14.209
4.233	14.209
4.263	14.355
4.277	14.307
4.277	14.404
4.292	14.062
4.307	14.404
4.321	14.355
4.351	14.502
4.365	14.307
4.380	14.551
4.395	14.502
4.409	14.453
4.453	14.746
4.468	14.941
4.438	14.697
4.468	14.648
4.482	14.648
4.512	14.990
4.541	14.746
4.541	14.844
4.556	14.990
4.570	14.893
4.614	15.186
4.600	14.990
4.600	15.234
4.629	15.186
4.644	15.234
4.644	15.186
4.673	15.283
4.702	15.283
4.702	15.283
4.746	15.332
4.731	15.381
4.790	15.381
4.790	15.479
4.761	15.479
4.805	15.381
4.849	15.527
4.834	15.479
4.863	15.674
4.863	15.625
4.893	15.674
