0.029	0.293
0.029	0.244
0.044	0.098
0.029	0.195
0.029	0.098
0.029	0.293
0.044	0.146
0.044	0.000
0.029	0.244
0.000	0.195
0.044	0.195
0.029	0.146
0.029	0.146
0.015	0.146
0.044	0.244
0.029	0.195
0.044	0.049
0.044	0.195
0.059	-0.146
0.044	0.244
0.044	0.537
0.059	0.098
0.029	0.195
0.059	-0.049
0.044	0.244
0.015	0.049
0.029	0.146
0.088	0.342
0.029	0.342
0.044	0.342
0.059	0.342
0.000	0.146
0.029	0.195
0.015	0.146
0.059	0.244
0.000	0.049
0.044	0.195
0.073	0.391
0.044	0.146
0.029	0.098
0.029	0.098
0.029	0.049
0.029	0.195
0.029	0.098
0.044	0.293
0.029	0.049
0.044	0.146
0.029	0.244
0.044	0.195
0.044	0.049
0.059	0.439
0.059	0.195
0.088	0.195
0.103	0.098
0.117	0.342
0.117	0.146
0.146	0.146
0.176	0.195
0.176	0.439
0.161	-0.049
0.190	0.244
0.205	0.146
0.220	0.195
0.234	0.146
0.220	0.391
0.264	0.098
0.293	0.439
0.264	0.146
0.264	0.244
0.293	0.439
0.322	0.244
0.337	0.391
0.352	0.391
0.366	0.537
0.352	0.342
0.396	0.244
0.366	0.342
0.425	0.391
0.425	0.342
0.439	0.488
0.469	0.391
0.454	0.537
0.498	0.342
0.498	0.439
0.513	0.391
0.513	0.537
0.527	0.488
0.557	0.439
0.542	0.439
0.586	0.537
0.586	0.586
0.601	0.488
0.601	0.879
0.645	0.586
0.659	0.586
0.659	0.537
0.674	0.732
0.703	0.781
0.718	0.928
0.718	0.879
0.747	0.732
0.762	0.928
0.762	0.830
0.791	0.635
0.806	1.025
0.835	1.074
0.850	1.123
0.864	1.025
0.894	1.074
0.923	1.074
0.908	1.172
0.923	1.172
0.952	1.123
0.967	1.172
0.967	1.318
0.967	1.416
1.011	1.416
1.011	1.367
1.069	1.465
1.055	1.562
1.055	1.562
1.099	1.758
1.099	1.709
1.099	1.709
1.113	1.660
1.143	1.709
1.143	1.758
1.172	1.953
1.187	1.953
1.201	1.953
1.216	2.100
1.245	2.148
1.216	2.148
1.274	2.197
1.289	2.246
1.289	2.441
1.318	2.393
1.348	2.539
1.348	2.295
1.362	2.441
1.392	2.686
1.406	2.637
1.406	2.637
1.436	2.686
1.465	2.881
1.479	2.783
1.494	2.930
1.509	3.320
1.523	3.125
1.553	3.125
1.567	3.027
1.611	3.223
1.611	3.271
1.611	3.174
1.611	3.467
1.670	3.223
1.655	3.369
1.670	3.418
1.699	3.516
1.699	3.369
1.714	3.418
1.729	3.516
1.758	3.369
1.772	3.467
1.787	3.516
1.772	3.564
1.816	3.564
1.846	3.711
1.846	3.760
1.860	3.760
1.860	3.857
1.890	3.809
1.904	3.613
1.934	3.223
1.948	3.906
1.948	3.906
1.978	3.906
1.963	3.906
1.978	3.955
2.007	3.906
2.036	4.004
2.065	3.955
2.080	4.053
2.080	4.199
2.095	4.199
2.109	4.297
2.153	4.053
2.153	4.150
2.168	4.150
2.183	4.297
2.212	4.102
2.197	4.150
2.212	4.297
2.227	4.297
2.241	4.395
2.271	1.855
2.285	-0.098
2.300	-0.049
2.314	0.195
2.314	0.049
2.329	0.049
2.329	0.049
2.388	-0.146
2.358	0.000
2.417	0.049
2.402	-0.049
2.432	0.098
2.446	0.098
2.490	0.098
2.476	0.146
2.505	-0.146
2.534	0.000
2.520	0.098
2.534	0.049
2.593	0.244
2.578	0.000
2.578	0.000
2.593	0.000
2.593	-0.049
2.607	0.098
2.637	0.244
2.666	0.000
2.666	-0.049
2.710	0.098
2.695	0.098
2.725	0.000
2.710	0.000
2.739	0.146
2.754	0.098
2.769	0.049
2.783	0.146
2.798	0.000
2.827	0.049
2.842	0.000
2.871	0.049
2.871	-0.049
2.900	0.049
2.886	0.000
2.915	-0.049
2.930	0.000
2.930	0.000
2.959	0.098
2.974	0.098
2.988	0.000
3.032	0.098
3.032	0.049
3.032	0.000
3.076	0.049
3.062	-0.049
3.105	0.049
3.091	0.098
3.120	-0.098
3.135	0.049
3.179	-0.098
3.164	-0.098
3.237	0.098
3.223	0.098
3.267	-0.195
3.252	0.000
3.252	0.342
3.252	0.049
3.252	-0.098
3.281	-0.098
3.267	0.098
3.267	0.146
3.267	0.049
3.281	0.195
3.252	0.098
3.252	-0.049
3.267	0.049
3.252	0.049
3.281	0.000
3.267	0.098
3.296	0.146
3.252	0.244
3.252	0.146
3.237	0.049
3.252	-0.098
3.223	0.000
3.252	0.000
3.296	-0.146
3.252	-0.049
3.237	0.000
3.267	0.000
3.252	0.049
3.267	0.049
3.252	0.098
3.252	0.000
3.252	0.000
3.267	0.098
